y_true,y_pred,residual
0.0008571,0.0008278193333333342,2.928066666666579e-05
0.0008641,0.0008542476666666677,9.852333333332372e-06
0.0008419,0.0008225336666666666,1.936633333333342e-05
0.0008494,0.0008478633333333324,1.5366666666676238e-06
0.0008275,0.0008190013333333342,8.498666666665786e-06
0.0008354,0.0008455823333333317,-1.0182333333331713e-05
0.0008138,0.0007805873333333328,3.32126666666672e-05
0.0008222,0.0008043396666666664,1.7860333333333668e-05
0.0008006,0.0007624026666666662,3.819733333333382e-05
0.0008099,0.0007843293333333339,2.557066666666614e-05
0.0007882,0.0007552576666666655,3.2942333333334456e-05
0.000798,0.0007728753333333344,2.5124666666665623e-05
0.0007769,0.0007524053333333324,2.449466666666752e-05
0.0007868,0.0007724486666666648,1.435133333333523e-05
0.0007663,0.0007453606666666681,2.093933333333195e-05
0.0007763,0.000765580666666667,1.0719333333332904e-05
0.0007562,0.000741169666666666,1.5030333333333995e-05
0.0007666,0.0007591496666666665,7.4503333333334745e-06
0.0007466,0.0007150310000000002,3.1568999999999846e-05
0.0007576,0.0007344136666666677,2.318633333333231e-05
0.0007377,0.0007148619999999984,2.2838000000001586e-05
0.0007494,0.0007378910000000003,1.1508999999999717e-05
0.0007293,0.0007147333333333323,1.4566666666667653e-05
0.0007414,0.0007345076666666681,6.892333333331953e-06
0.0007209,0.0007134793333333342,7.420666666665835e-06
0.0007338,0.0007318546666666658,1.9453333333341837e-06
0.0007136,0.0007069529999999987,6.647000000001334e-06
0.0007266,0.0007245583333333343,2.041666666665709e-06
0.0007072,0.000699708000000002,7.491999999997942e-06
0.0007198,0.0007197166666666669,8.33333333331637e-08
0.0007016,0.0006963823333333348,5.217666666665192e-06
0.0007135,0.0007155263333333339,-2.0263333333338327e-06
0.0006961,0.0006911686666666658,4.9313333333341446e-06
0.0007076,0.0007094363333333355,-1.8363333333355032e-06
0.0006909,0.000688237000000001,2.662999999998995e-06
0.0007021,0.0007052480000000017,-3.1480000000017527e-06
0.000685,0.000681280666666666,3.7193333333339264e-06
0.0006971,0.000700102666666669,-3.0026666666690223e-06
0.0006798,0.0006753373333333319,4.462666666668158e-06
0.0006924,0.0006923546666666665,4.5333333333541156e-08
0.0006752,0.0006644040000000002,1.0795999999999874e-05
0.000688,0.0006852146666666663,2.7853333333337487e-06
0.0006708,0.0006627903333333336,8.009666666666435e-06
0.0006838,0.0006839209999999992,-1.2099999999919467e-07
0.0006667,0.0006581870000000004,8.512999999999598e-06
0.0006801,0.0006751463333333318,4.953666666668191e-06
0.0006631,0.0006582280000000014,4.871999999998648e-06
0.0006764,0.0006739993333333346,2.4006666666653983e-06
0.0006597,0.0006566233333333343,3.076666666665742e-06
0.0006732,0.0006722133333333332,9.866666666667702e-07
0.0006565,0.0006501673333333349,6.332666666665075e-06
0.00067,0.0006673446666666676,2.6553333333324608e-06
0.0006536,0.0006485406666666681,5.059333333331823e-06
0.000667,0.0006644756666666673,2.524333333332675e-06
0.0006507,0.0006466423333333338,4.057666666666226e-06
0.0006642,0.0006625913333333338,1.6086666666661554e-06
0.000648,0.0006435916666666659,4.40833333333415e-06
0.0006618,0.0006593616666666672,2.4383333333328388e-06
0.0006457,0.0006432986666666663,2.401333333333774e-06
0.0006593,0.0006583793333333316,9.206666666684415e-07
0.0006434,0.0006408350000000015,2.5649999999985363e-06
0.000657,0.0006555480000000013,1.4519999999986844e-06
0.0006413,0.0006389130000000004,2.386999999999637e-06
0.0006548,0.000653773,1.0270000000000157e-06
0.0006394,0.0006381703333333365,1.229666666663549e-06
0.0006529,0.0006523829999999989,5.17000000001093e-07
0.0006375,0.0006347656666666688,2.734333333331211e-06
0.0006511,0.0006494139999999989,1.6860000000011761e-06
0.0006356,0.0006329259999999999,2.674000000000144e-06
0.0006494,0.0006476450000000007,1.7549999999992268e-06
0.0006338,0.0006325240000000014,1.2759999999986237e-06
0.0006478,0.0006476579999999977,1.4200000000234424e-07
0.0006322,0.0006302303333333352,1.969666666664792e-06
0.0006462,0.000645652666666665,5.473333333349401e-07
0.0006306,0.0006293356666666658,1.2643333333341947e-06
0.0006447,0.0006440910000000004,6.089999999996142e-07
0.0006292,0.000623609000000001,5.590999999999019e-06
0.0006434,0.0006397656666666678,3.634333333332263e-06
0.0006278,0.0006254019999999986,2.398000000001328e-06
0.000642,0.0006405396666666659,1.4603333333341366e-06
0.0006264,0.0006233383333333322,3.0616666666678912e-06
0.0006406,0.0006387720000000021,1.8279999999978825e-06
0.000625,0.0006236783333333335,1.3216666666665154e-06
0.0006394,0.0006387706666666672,6.293333333328701e-07
0.0006236,0.0006214949999999982,2.1050000000018103e-06
0.0006383,0.0006372913333333349,1.0086666666650566e-06
0.0006222,0.0006208470000000008,1.352999999999294e-06
0.0006373,0.0006365600000000024,7.399999999976653e-07
0.0006207,0.000618803666666668,1.8963333333320027e-06
0.0006363,0.0006352843333333338,1.015666666666251e-06
0.0006194,0.0006173706666666692,2.0293333333307358e-06
0.0006353,0.0006340166666666674,1.2833333333325423e-06
0.0006182,0.0006168750000000011,1.3249999999988531e-06
0.0006344,0.0006335633333333346,8.366666666653842e-07
0.0006172,0.0006152846666666676,1.9153333333324103e-06
0.0006335,0.0006325929999999994,9.070000000005116e-07
0.0006162,0.0006153526666666654,8.473333333345679e-07
0.0006329,0.0006325393333333342,3.606666666658041e-07
0.0006154,0.0006141003333333334,1.2996666666666027e-06
0.0006325,0.0006318309999999988,6.690000000012094e-07
0.0006145,0.0006133053333333318,1.194666666668202e-06
0.0006321,0.0006313673333333357,7.326666666642888e-07
0.0006138,0.0006130273333333337,7.726666666662196e-07
0.0006317,0.0006311963333333334,5.036666666666462e-07
0.0006132,0.0006124929999999988,7.070000000012656e-07
0.0006313,0.0006307846666666665,5.153333333334604e-07
0.0006126,0.0006124413333333347,1.5866666666533406e-07
0.0006309,0.0006308763333333347,2.366666666526844e-08
0.0006121,0.0006121820000000001,-8.200000000009849e-08
0.0006306,0.0006306603333333321,-6.033333333204261e-08
0.0006116,0.0006114563333333356,1.4366666666444736e-07
0.0006304,0.0006304079999999999,-7.999999999909121e-09
0.0006112,0.0006111380000000004,6.199999999956674e-08
0.0006303,0.0006301333333333353,1.6666666666470108e-07
0.0006112,0.0006113086666666687,-1.0866666666866677e-07
0.0006304,0.000630448000000001,-4.800000000097261e-08
0.0006113,0.0006115796666666678,-2.7966666666788976e-07
0.0006306,0.0006308650000000018,-2.6500000000178724e-07
0.0006114,0.000611686,-2.859999999999495e-07
0.000631,0.0006312320000000013,-2.3200000000126765e-07
0.0006117,0.0006118859999999993,-1.8599999999935075e-07
0.0006314,0.0006316046666666657,-2.0466666666573308e-07
0.0006118,0.000612382333333333,-5.823333333329975e-07
0.0006318,0.0006320006666666671,-2.0066666666718799e-07
0.000612,0.0006127143333333322,-7.143333333321485e-07
0.0006323,0.0006325036666666662,-2.0366666666615102e-07
0.0006125,0.0006126419999999992,-1.4199999999920006e-07
0.0006328,0.0006330333333333343,-2.3333333333433286e-07
0.0006128,0.0006127643333333325,3.566666666751737e-08
0.0006335,0.000633187999999999,3.1200000000090097e-07
0.0006133,0.0006132226666666658,7.733333333415342e-08
0.0006342,0.0006339183333333332,2.8166666666683705e-07
0.000614,0.0006139253333333326,7.466666666737249e-08
0.0006349,0.0006347493333333329,1.5066666666705125e-07
0.0006147,0.0006147326666666666,-3.266666666660277e-08
0.0006358,0.0006356853333333311,1.1466666666886966e-07
0.0006156,0.0006142696666666657,1.3303333333342581e-06
0.0006369,0.0006353599999999993,1.5400000000007205e-06
0.0006164,0.0006165113333333313,-1.1133333333132774e-07
0.000638,0.000637885,1.1499999999996756e-07
0.0006173,0.0006158759999999991,1.4240000000008456e-06
0.0006393,0.0006372473333333332,2.0526666666667494e-06
0.0006184,0.000617334,1.0659999999999793e-06
0.0006406,0.0006387713333333335,1.8286666666664751e-06
0.0006197,0.0006187596666666656,9.403333333344059e-07
0.0006419,0.0006405796666666669,1.320333333333125e-06
0.000621,0.0006208069999999994,1.9300000000065359e-07
0.0006433,0.0006426006666666685,6.993333333314786e-07
0.0006226,0.0006232000000000003,-6.000000000003398e-07
0.000645,0.0006451433333333336,-1.4333333333367473e-07
0.0006242,0.0006227700000000009,1.429999999999097e-06
0.0006467,0.0006447526666666672,1.9473333333328057e-06
0.0006259,0.0006278073333333339,-1.9073333333339106e-06
0.0006485,0.0006498836666666661,-1.3836666666660821e-06
0.0006277,0.0006271446666666688,5.553333333312713e-07
0.0006505,0.0006494726666666662,1.0273333333338242e-06
0.0006297,0.0006291786666666683,5.213333333317118e-07
0.0006525,0.0006514786666666671,1.0213333333328623e-06
0.0006317,0.0006308926666666676,8.073333333324202e-07
0.0006547,0.0006535653333333327,1.1346666666673657e-06
0.0006338,0.0006336016666666655,1.9833333333454072e-07
0.0006569,0.0006561306666666663,7.69333333333665e-07
0.0006359,0.000634192333333333,1.7076666666669552e-06
0.000659,0.0006568246666666654,2.1753333333345524e-06
0.000638,0.0006361983333333334,1.801666666666592e-06
0.0006613,0.0006589603333333323,2.3396666666676905e-06
0.0006402,0.0006398123333333322,3.876666666677471e-07
0.0006636,0.0006628493333333349,7.506666666651143e-07
0.0006426,0.0006422443333333338,3.5566666666615905e-07
0.0006661,0.0006650943333333311,1.0056666666689125e-06
0.000645,0.0006424559999999982,2.5440000000017835e-06
0.0006686,0.0006654596666666677,3.140333333332291e-06
0.0006474,0.0006457436666666683,1.6563333333316933e-06
0.0006711,0.0006683383333333335,2.7616666666665287e-06
0.0006499,0.0006492309999999997,6.690000000003421e-07
0.0006736,0.0006721720000000016,1.427999999998415e-06
0.0006524,0.0006498126666666672,2.5873333333327996e-06
